Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
-2.931e-01,0.11625,2.04281,3.58438
-2.930e-01,0.113687,2.09719,3.58281
-2.929e-01,0.113578,2.00906,3.57813
-2.928e-01,0.119766,2.07344,3.58125
-2.927e-01,0.123344,2.07641,3.58516
-2.926e-01,0.116969,1.96188,3.58438
-2.925e-01,0.11975,2.04922,3.58594
-2.924e-01,0.123391,2.06344,3.58516
-2.923e-01,0.116859,1.98078,3.58516
-2.922e-01,0.119937,2.06078,3.59297
-2.921e-01,0.1235,2.03984,3.59063
-2.920e-01,0.117375,1.97547,3.59844
-2.919e-01,0.120688,2.055,3.59688
-2.918e-01,0.124203,2.02984,3.58672
-2.917e-01,0.117891,1.98266,3.59531
-2.916e-01,0.120953,2.03094,3.59766
-2.915e-01,0.124719,2.00109,3.59844
-2.914e-01,0.118812,1.95109,3.60625
-2.913e-01,0.122016,2.03437,3.60156
-2.912e-01,0.125844,2.00312,3.60547
-2.911e-01,0.120031,1.98359,3.61094
-2.910e-01,0.123594,2.05125,3.6125
-2.909e-01,0.126953,1.9725,3.61797
-2.908e-01,0.121531,1.97484,3.60859
-2.907e-01,0.124734,2.04719,3.61484
-2.906e-01,0.128547,2.00703,3.60313
-2.905e-01,0.123141,2.00906,3.61016
-2.904e-01,0.12,2.00203,3.60938
-2.903e-01,0.119766,1.91625,3.61484
-2.902e-01,0.114641,1.92578,3.61797
-2.901e-01,0.118312,1.98234,3.61094
-2.900e-01,0.122141,1.96203,3.61563
-2.899e-01,0.117234,1.99016,3.61641
-2.898e-01,0.121063,1.97656,3.61719
-2.897e-01,0.120047,2.07578,3.61563
-2.896e-01,0.117156,2.10969,3.6125
-2.895e-01,0.117078,2.02047,3.61406
-2.894e-01,0.116859,1.925,3.60781
-2.893e-01,0.123078,2.02469,3.61172
-2.892e-01,0.120031,2.05187,3.61172
-2.891e-01,0.115937,1.95953,3.61016
-2.890e-01,0.122422,2.07266,3.61406
-2.889e-01,0.119312,2.08828,3.60781
-2.888e-01,0.115516,1.99219,3.61484
-2.887e-01,0.121625,2.08875,3.61406
-2.886e-01,0.125375,2.11969,3.61406
-2.885e-01,0.118859,2.01953,3.61953
-2.884e-01,0.114953,1.93422,3.60781
-2.883e-01,0.121578,2.02625,3.61094
-2.882e-01,0.125172,2.04453,3.61563
-2.881e-01,0.118594,1.97031,3.60547
-2.880e-01,0.121547,2.06781,3.60469
-2.879e-01,0.125422,2.07812,3.61641
-2.878e-01,0.119078,2.01109,3.60703
-2.877e-01,0.122031,2.10266,3.60547
-2.876e-01,0.125578,2.1075,3.61172
-2.875e-01,0.125297,2.01125,3.61094
-2.874e-01,0.119141,1.96625,3.60703
-2.873e-01,0.122234,2.05453,3.61016
-2.872e-01,0.126125,2.05422,3.62266
-2.871e-01,0.120125,2.01797,3.61172
-2.870e-01,0.116375,1.97859,3.61563
-2.869e-01,0.123016,2.02609,3.60625
-2.868e-01,0.127,2.00156,3.61172
-2.867e-01,0.120969,1.97672,3.61172
-2.866e-01,0.124297,2.06266,3.60938
-2.865e-01,0.128,2.04344,3.61797
-2.864e-01,0.122063,2.02703,3.61484
-2.863e-01,0.119,2.00188,3.61172
-2.862e-01,0.125688,1.96453,3.61953
-2.861e-01,0.123984,2.03344,3.61641
-2.860e-01,0.120641,2.04422,3.60859
-2.859e-01,0.120656,1.96891,3.60625
-2.858e-01,0.115094,2.01141,3.60859
-2.857e-01,0.118781,2.07641,3.61016
-2.856e-01,0.122797,2.01734,3.61016
-2.855e-01,0.117906,2.05141,3.61641
-2.854e-01,0.114641,2.07734,3.60703
-2.853e-01,0.121406,2.04297,3.6125
-2.852e-01,0.125063,1.96156,3.6125
-2.851e-01,0.120141,2.00156,3.61094
-2.850e-01,0.117188,2.02188,3.61094
-2.849e-01,0.117141,1.94844,3.60859
-2.848e-01,0.112453,2.025,3.6125
-2.847e-01,0.116266,2.095,3.61016
-2.846e-01,0.120141,2.00062,3.61875
-2.845e-01,0.119891,1.86281,3.60703
-2.844e-01,0.115469,1.95672,3.60547
-2.843e-01,0.112906,2.01797,3.60234
-2.842e-01,0.112656,1.95109,3.60781
-2.841e-01,0.119016,2.02703,3.61094
-2.840e-01,0.122719,2.04094,3.60781
-2.839e-01,0.116125,1.96813,3.60781
-2.838e-01,0.118547,2.02891,3.60625
-2.837e-01,0.12225,2.02516,3.60703
-2.836e-01,0.115906,1.94312,3.60938
-2.835e-01,0.118656,2.01078,3.6125
-2.834e-01,0.122406,2.01531,3.61172
-2.833e-01,0.116172,1.93859,3.60938
-2.832e-01,0.119234,2.03078,3.61094
-2.831e-01,0.122812,2.01547,3.60703
-2.830e-01,0.116516,1.91594,3.61406
-2.829e-01,0.119781,2.02141,3.61016
-2.828e-01,0.123328,2.01203,3.61406
-2.827e-01,0.117344,1.96234,3.61641
-2.826e-01,0.120703,2.02312,3.60938
-2.825e-01,0.124281,1.99438,3.61406
-2.824e-01,0.118453,1.93547,3.61563
-2.823e-01,0.121656,1.99562,3.61094
-2.822e-01,0.125563,1.97578,3.62422
-2.821e-01,0.119563,1.96531,3.61172
-2.820e-01,0.122937,2.00969,3.60859
-2.819e-01,0.126797,1.95969,3.61719
-2.818e-01,0.121156,1.96859,3.60859
-2.817e-01,0.124703,1.96063,3.60703
-2.816e-01,0.123328,2.02859,3.60625
-2.815e-01,0.119953,2.04937,3.60781
-2.814e-01,0.119844,1.96266,3.60469
-2.813e-01,0.114812,1.97859,3.60781
-2.812e-01,0.118359,1.99391,3.60547
-2.811e-01,0.122125,1.92828,3.60781
-2.810e-01,0.117391,1.97094,3.60625
-2.809e-01,0.121219,2.01094,3.60781
-2.808e-01,0.124937,1.93219,3.60781
-2.807e-01,0.120375,1.99484,3.61172
-2.806e-01,0.11725,2.01,3.60313
-2.805e-01,0.117344,1.92422,3.6125
-2.804e-01,0.123719,2.04172,3.61016
-2.803e-01,0.120641,2.04281,3.61016
-2.802e-01,0.116625,1.93969,3.61172
-2.801e-01,0.122906,2.04469,3.60938
-2.800e-01,0.119953,2.04828,3.60625
-2.799e-01,0.115984,1.93891,3.6125
-2.798e-01,0.122359,2.02438,3.60391
-2.797e-01,0.119828,2.04937,3.60938
-2.796e-01,0.116016,2.00547,3.60938
-2.795e-01,0.115766,1.90844,3.60859
-2.794e-01,0.122422,1.94969,3.60938
-2.793e-01,0.119953,1.99281,3.61563
-2.792e-01,0.122547,2.07359,3.60859
-2.791e-01,0.126188,2.06141,3.61016
-2.790e-01,0.120047,1.99797,3.60703
-2.789e-01,0.123078,2.07516,3.61016
-2.788e-01,0.126828,2.06719,3.61797
-2.787e-01,0.120703,2.02172,3.60703
-2.786e-01,0.117063,1.97156,3.60859
-2.785e-01,0.123688,2.00484,3.60313
-2.784e-01,0.121891,2.0825,3.60859
-2.783e-01,0.118188,2.02453,3.60625
-2.782e-01,0.124641,2.02359,3.61406
-2.781e-01,0.12275,2.06,3.60703
-2.780e-01,0.119359,2.02203,3.60938
-2.779e-01,0.119047,1.94203,3.61563
-2.778e-01,0.113547,1.96531,3.60859
-2.777e-01,0.116922,2.04875,3.61406
-2.776e-01,0.120844,1.97922,3.61719
-2.775e-01,0.115422,1.96797,3.61875
-2.774e-01,0.119125,2.02953,3.62188
-2.773e-01,0.123016,1.98219,3.61641
-2.772e-01,0.118047,1.99328,3.61563
-2.771e-01,0.121563,2.05516,3.61797
-2.770e-01,0.125172,2.02609,3.61563
-2.769e-01,0.124844,1.94391,3.61406
-2.768e-01,0.119937,1.95719,3.60781
-2.767e-01,0.116891,1.95219,3.61641
-2.766e-01,0.112172,2.02578,3.61016
-2.765e-01,0.115937,2.01656,3.61563
-2.764e-01,0.119781,1.94,3.61797
-2.763e-01,0.115406,2.01734,3.60781
-2.762e-01,0.118984,2.0475,3.60547
-2.761e-01,0.122766,1.98469,3.60781
-2.760e-01,0.115984,1.84563,3.60156
-2.759e-01,0.118359,1.92953,3.60547
-2.758e-01,0.115547,1.94125,3.60078
-2.757e-01,0.118312,2.0025,3.60703
-2.756e-01,0.122125,2.00422,3.60234
-2.755e-01,0.115375,1.91469,3.60313
-2.754e-01,0.117953,1.96609,3.59766
-2.753e-01,0.115578,1.99813,3.59688
-2.752e-01,0.11875,2.06969,3.6
-2.751e-01,0.122328,2.04484,3.60625
-2.750e-01,0.116063,1.97281,3.60859
-2.749e-01,0.119312,2.02516,3.60469
-2.748e-01,0.122953,1.99531,3.60625
-2.747e-01,0.116734,1.93312,3.60391
-2.746e-01,0.119812,2.01422,3.60938
-2.745e-01,0.123453,1.97437,3.60703
-2.744e-01,0.117484,1.91641,3.60234
-2.743e-01,0.121063,1.97219,3.60156
-2.742e-01,0.119219,2.01781,3.59922
-2.741e-01,0.122688,2.07063,3.60938
-2.740e-01,0.126406,2.00719,3.6
-2.739e-01,0.120828,1.97297,3.60781
-2.738e-01,0.124203,1.9775,3.59844
-2.737e-01,0.122875,2.06766,3.60625
-2.736e-01,0.119797,2.05203,3.60156
-2.735e-01,0.119437,1.95016,3.60156
-2.734e-01,0.114578,1.96672,3.60625
-2.733e-01,0.118141,2.00297,3.60703
-2.732e-01,0.121703,1.92234,3.60313
-2.731e-01,0.116812,1.97313,3.60234
-2.730e-01,0.120797,1.99281,3.60469
-2.729e-01,0.120203,2.03016,3.60703
-2.728e-01,0.117141,2.03375,3.61172
-2.727e-01,0.116781,1.95219,3.6125
-2.726e-01,0.123,2.03875,3.62109
-2.725e-01,0.120188,2.04297,3.62109
-2.724e-01,0.116141,1.92,3.60703
-2.723e-01,0.122219,2.00078,3.61563
-2.722e-01,0.1195,2.02094,3.61719
-2.721e-01,0.115563,1.91375,3.61484
-2.720e-01,0.121969,1.98891,3.61094
-2.719e-01,0.119422,2.01406,3.61016
-2.718e-01,0.121891,2.07234,3.60391
-2.717e-01,0.125859,2.06625,3.61172
-2.716e-01,0.119281,1.98687,3.60781
-2.715e-01,0.122359,2.06781,3.60391
-2.714e-01,0.125984,2.04672,3.6
-2.713e-01,0.119703,1.97953,3.60156
-2.712e-01,0.122875,2.03781,3.60156
-2.711e-01,0.126469,2.01406,3.59766
-2.710e-01,0.120234,1.94719,3.60234
-2.709e-01,0.123641,2.00359,3.60078
-2.708e-01,0.12175,2.0425,3.60469
-2.707e-01,0.118,1.975,3.60391
-2.706e-01,0.112453,1.95828,3.61094
-2.705e-01,0.115687,2.01375,3.61563
-2.704e-01,0.119344,1.96391,3.6125
-2.703e-01,0.114031,1.9575,3.60469
-2.702e-01,0.117641,2.01078,3.60078
-2.701e-01,0.12125,1.96109,3.60859
-2.700e-01,0.115812,1.97094,3.60859
-2.699e-01,0.1195,2.02266,3.61719
-2.698e-01,0.123266,1.96437,3.61484
-2.697e-01,0.118172,1.97672,3.60625
-2.696e-01,0.121641,2.03719,3.60781
-2.695e-01,0.125406,1.96453,3.60625
-2.694e-01,0.1205,1.97922,3.60234
-2.693e-01,0.1175,1.97406,3.59531
-2.692e-01,0.112922,2.04781,3.59688
-2.691e-01,0.116984,2.07141,3.59766
-2.690e-01,0.120453,1.96297,3.60234
-2.689e-01,0.116187,2.04828,3.60469
-2.688e-01,0.120047,2.06578,3.60625
-2.687e-01,0.117031,1.92484,3.61016
-2.686e-01,0.119594,1.97516,3.60938
-2.685e-01,0.117,1.98844,3.60547
-2.684e-01,0.119437,2.06484,3.60781
-2.683e-01,0.123078,2.04875,3.60781
-2.682e-01,0.116687,1.94719,3.60313
-2.681e-01,0.119563,2.01578,3.60859
-2.680e-01,0.123406,1.99094,3.60625
-2.679e-01,0.116859,1.89,3.61094
-2.678e-01,0.119922,1.96953,3.6125
-2.677e-01,0.11775,2.01094,3.61797
-2.676e-01,0.120922,2.06562,3.61797
-2.675e-01,0.124391,2.0175,3.61563
-2.674e-01,0.118469,1.95453,3.61016
-2.673e-01,0.121688,2.01141,3.61016
-2.672e-01,0.125406,1.96125,3.61094
-2.671e-01,0.119312,1.91672,3.61172
-2.670e-01,0.122828,1.97344,3.61016
-2.669e-01,0.120828,2.00563,3.60781
-2.668e-01,0.124188,2.04891,3.61406
-2.667e-01,0.127984,1.98234,3.61484
-2.666e-01,0.122563,1.96188,3.61172
-2.665e-01,0.119156,1.93078,3.61797
-2.664e-01,0.114297,1.92969,3.62266
-2.663e-01,0.11775,1.97469,3.61797
-2.662e-01,0.1215,1.89625,3.61719
-2.661e-01,0.116687,1.90141,3.61875
-2.660e-01,0.120125,1.95109,3.6125
-2.659e-01,0.119391,2.00609,3.61406
-2.658e-01,0.116641,1.97594,3.61797
-2.657e-01,0.122719,2.08234,3.61016
-2.656e-01,0.119688,2.06047,3.61563
-2.655e-01,0.115484,1.93453,3.62188
-2.654e-01,0.121875,2.01922,3.62891
-2.653e-01,0.118859,2.04469,3.62813
-2.652e-01,0.115,1.9375,3.62109
-2.651e-01,0.121437,2.005,3.62422
-2.650e-01,0.118906,1.99594,3.62422
-2.649e-01,0.1215,2.05906,3.62344
-2.648e-01,0.125141,2.05859,3.61641
-2.647e-01,0.118656,1.95531,3.62578
-2.646e-01,0.121437,2.01688,3.62813
-2.645e-01,0.119156,2.02484,3.62266
-2.644e-01,0.122141,2.07984,3.62344
-2.643e-01,0.125891,2.05938,3.61719
-2.642e-01,0.119672,1.98047,3.62656
-2.641e-01,0.122891,2.04156,3.62734
-2.640e-01,0.126484,2.02047,3.61797
-2.639e-01,0.120734,1.96516,3.62266
-2.638e-01,0.123719,2.02516,3.61875
-2.637e-01,0.127422,1.99547,3.61406
-2.636e-01,0.121641,1.92969,3.61563
-2.635e-01,0.112797,1.99234,3.62188
-2.634e-01,0.116594,2.06484,3.62656
-2.633e-01,0.120219,1.99625,3.61797
-2.632e-01,0.114578,1.995,3.61875
-2.631e-01,0.118312,1.99687,3.61563
-2.630e-01,0.117312,2.06188,3.61797
-2.629e-01,0.114109,2.03703,3.61797
-2.628e-01,0.120578,1.99609,3.61641
-2.627e-01,0.124594,1.93703,3.61719
-2.626e-01,0.119391,1.97,3.61563
-2.625e-01,0.116563,1.985,3.61641
-2.624e-01,0.116078,1.89641,3.61484
-2.623e-01,0.122328,2.00312,3.61406
-2.622e-01,0.119234,1.99578,3.61484
-2.621e-01,0.121625,2.06922,3.61641
-2.620e-01,0.118641,2.02453,3.62109
-2.619e-01,0.121203,2.10719,3.61172
-2.618e-01,0.124828,2.12609,3.60703
-2.617e-01,0.118156,1.99328,3.60313
-2.616e-01,0.120719,2.06297,3.61172
-2.615e-01,0.124125,2.05391,3.60313
-2.614e-01,0.118016,1.89922,3.61094
-2.613e-01,0.120469,1.96844,3.60625
-2.612e-01,0.117937,2.07578,3.60781
-2.611e-01,0.11425,1.96391,3.60234
-2.610e-01,0.120984,1.96734,3.60469
-2.609e-01,0.118656,1.98516,3.60234
-2.608e-01,0.121391,2.04937,3.61016
-2.607e-01,0.125359,2.01844,3.61094
-2.606e-01,0.119297,1.94609,3.61406
-2.605e-01,0.122359,2.01953,3.60703
-2.604e-01,0.126188,1.94359,3.61172
-2.603e-01,0.120234,1.88781,3.61016
-2.602e-01,0.111297,1.95297,3.6125
-2.601e-01,0.114703,2.02234,3.61563
-2.600e-01,0.118594,1.96484,3.60938
-2.599e-01,0.113234,1.94609,3.61172
-2.598e-01,0.116859,2.07094,3.60781
-2.597e-01,0.120453,1.94797,3.60938
-2.596e-01,0.115344,1.91516,3.61641
-2.595e-01,0.118953,1.99797,3.60391
-2.594e-01,0.122656,1.93203,3.61094
-2.593e-01,0.117578,1.94437,3.61641
-2.592e-01,0.12125,2.00094,3.60313
-2.591e-01,0.125047,1.93031,3.60469
-2.590e-01,0.120266,1.90969,3.61094
-2.589e-01,0.112953,2.08781,3.6125
-2.588e-01,0.116672,2.15219,3.61172
-2.587e-01,0.120391,2.0325,3.60703
-2.586e-01,0.120031,1.92703,3.61172
-2.585e-01,0.115828,2.01047,3.61016
-2.584e-01,0.113531,2.04,3.61484
-2.583e-01,0.113312,1.95141,3.61094
-2.582e-01,0.119563,2.03547,3.60078
-2.581e-01,0.123328,2.05859,3.60078
-2.580e-01,0.116828,1.95109,3.6
-2.579e-01,0.119516,2.04188,3.61016
-2.578e-01,0.123422,2.05766,3.60781
-2.577e-01,0.116687,1.98766,3.60469
-2.576e-01,0.119437,2.06813,3.60391
-2.575e-01,0.123437,2.06844,3.60781
-2.574e-01,0.117188,1.99656,3.60781
-2.573e-01,0.120125,2.07891,3.61094
-2.572e-01,0.123656,2.07969,3.61016
-2.571e-01,0.117484,2.04062,3.60547
-2.570e-01,0.114063,1.99344,3.60625
-2.569e-01,0.120937,2.01719,3.60938
-2.568e-01,0.124594,1.99766,3.60859
-2.567e-01,0.118594,1.9875,3.61484
-2.566e-01,0.121563,2.05953,3.60625
-2.565e-01,0.125359,2.0225,3.61406
-2.564e-01,0.119625,2.01938,3.60547
-2.563e-01,0.116281,1.99266,3.61016
-2.562e-01,0.122969,1.99828,3.61484
-2.561e-01,0.121437,2.06922,3.61406
-2.560e-01,0.118063,2.05516,3.61719
-2.559e-01,0.117891,1.96328,3.60547
-2.558e-01,0.112641,1.98844,3.60938
-2.557e-01,0.11625,2.06047,3.60234
-2.556e-01,0.119797,2.00375,3.60859
-2.555e-01,0.114359,2.03219,3.6125
-2.554e-01,0.118297,2.0975,3.60938
-2.553e-01,0.12225,2.04578,3.60313
-2.552e-01,0.121781,1.94875,3.60859
-2.551e-01,0.116875,2.00359,3.60859
-2.550e-01,0.120719,2.05906,3.60469
-2.549e-01,0.124297,1.98203,3.60156
-2.548e-01,0.119594,2.03391,3.60078
-2.547e-01,0.116609,2.06375,3.60469
-2.546e-01,0.1165,1.98203,3.60156
-2.545e-01,0.116156,1.91953,3.59844
-2.544e-01,0.122625,2.01734,3.60469
-2.543e-01,0.119453,2.03531,3.60469
-2.542e-01,0.115547,1.91281,3.60234
-2.541e-01,0.121656,1.99453,3.60078
-2.540e-01,0.118578,2.0175,3.60469
-2.539e-01,0.114719,1.91484,3.60547
-2.538e-01,0.121188,1.99047,3.60156
-2.537e-01,0.118578,2.00891,3.60156
-2.536e-01,0.121109,2.0725,3.59844
-2.535e-01,0.124672,2.11469,3.60234
-2.534e-01,0.124625,2.01281,3.60313
-2.533e-01,0.118312,1.92078,3.60859
-2.532e-01,0.121234,2.00625,3.60625
-2.531e-01,0.118781,2.03953,3.59766
-2.530e-01,0.114937,1.95828,3.60469
-2.529e-01,0.121234,1.99578,3.60703
-2.528e-01,0.119156,2.04422,3.61094
-2.527e-01,0.115625,1.97469,3.61563
-2.526e-01,0.122031,2.00359,3.60938
-2.525e-01,0.120203,2.02609,3.60703
-2.524e-01,0.116531,1.97188,3.60859
-2.523e-01,0.123297,2.00625,3.61797
-2.522e-01,0.121281,2.04875,3.62188
-2.521e-01,0.117828,2.00422,3.62813
-2.520e-01,0.124734,2.01547,3.62578
-2.519e-01,0.128563,1.95984,3.62109
-2.518e-01,0.122641,1.94063,3.62344
-2.517e-01,0.114172,2.02828,3.625
-2.516e-01,0.117578,2.09703,3.62969
-2.515e-01,0.121359,2.02906,3.62891
-2.514e-01,0.116078,2.03594,3.63047
-2.513e-01,0.119672,2.1075,3.62656
-2.512e-01,0.123594,2.03984,3.62656
-2.511e-01,0.123437,1.93953,3.625
-2.510e-01,0.118516,1.93188,3.63203
-2.509e-01,0.122109,2.00344,3.63281
-2.508e-01,0.125734,1.95891,3.62656
-2.507e-01,0.120969,1.98391,3.625
-2.506e-01,0.118,2.02531,3.63047
-2.505e-01,0.117797,1.94594,3.62578
-2.504e-01,0.113203,1.99766,3.63203
-2.503e-01,0.117234,2.03828,3.62031
-2.502e-01,0.120828,1.93984,3.62422
-2.501e-01,0.116719,2.01719,3.62813
-2.500e-01,0.114078,2.05313,3.6375
-2.499e-01,0.113875,1.97234,3.63672
-2.498e-01,0.120391,2.06688,3.63438
-2.497e-01,0.124,2.09281,3.625
-2.496e-01,0.117453,2.01047,3.62422
-2.495e-01,0.113469,1.93969,3.62656
-2.494e-01,0.120016,2.05344,3.63281
-2.493e-01,0.123719,2.06094,3.62422
-2.492e-01,0.117406,1.97906,3.62656
-2.491e-01,0.120031,2.07094,3.62891
-2.490e-01,0.123875,2.08312,3.62344
-2.489e-01,0.117484,2.02453,3.62891
-2.488e-01,0.113812,1.97141,3.61953
-2.487e-01,0.120344,2.03797,3.61641
-2.486e-01,0.124,2.03328,3.62578
-2.485e-01,0.117828,1.99125,3.61719
-2.484e-01,0.121172,2.08234,3.61094
-2.483e-01,0.124906,2.07516,3.62188
-2.482e-01,0.118969,2.04813,3.62578
-2.481e-01,0.115063,2.01187,3.62734
-2.480e-01,0.121781,2.04328,3.63359
-2.479e-01,0.125781,2.01484,3.63203
-2.478e-01,0.119656,2.01156,3.62422
-2.477e-01,0.116422,2,3.62891
-2.476e-01,0.122953,2.0225,3.63047
-2.475e-01,0.126906,1.98422,3.63047
-2.474e-01,0.121031,1.99219,3.62734
-2.473e-01,0.117391,1.98562,3.62813
-2.472e-01,0.123984,1.99375,3.63359
-2.471e-01,0.122625,2.08438,3.62891
-2.470e-01,0.119328,2.06984,3.62891
-2.469e-01,0.119172,1.97516,3.62422
-2.468e-01,0.114078,2.00781,3.62969
-2.467e-01,0.117641,2.07875,3.61172
-2.466e-01,0.121359,2.01984,3.61797
-2.465e-01,0.121312,1.925,3.61406
-2.464e-01,0.116547,1.98359,3.6125
-2.463e-01,0.120141,2.04859,3.62344
-2.462e-01,0.124,1.98453,3.62266
-2.461e-01,0.119,2.03984,3.62578
-2.460e-01,0.115875,2.07,3.62188
-2.459e-01,0.115984,1.99375,3.62344
-2.458e-01,0.122422,1.89203,3.62188
-2.457e-01,0.121375,1.99016,3.62031
-2.456e-01,0.118484,2.04328,3.61641
-2.455e-01,0.118516,1.96531,3.61406
-2.454e-01,0.114219,2.04578,3.61641
-2.453e-01,0.118109,2.08875,3.61641
-2.452e-01,0.121609,1.98687,3.61406
-2.451e-01,0.115172,1.86047,3.62109
-2.450e-01,0.117453,1.95422,3.61719
-2.449e-01,0.120922,1.93281,3.61172
-2.448e-01,0.117297,2.05156,3.61016
-2.447e-01,0.114984,2.13859,3.61641
-2.446e-01,0.114922,2.06391,3.60313
-2.445e-01,0.114797,1.97281,3.60703
-2.444e-01,0.121172,2.03437,3.60859
-2.443e-01,0.124859,2.03469,3.6
-2.442e-01,0.118484,1.95078,3.60391
-2.441e-01,0.121422,2.06906,3.61094
-2.440e-01,0.125016,2.06,3.61016
-2.439e-01,0.118625,1.96547,3.60781
-2.438e-01,0.121594,2.03719,3.60938
-2.437e-01,0.125672,2.02937,3.60469
-2.436e-01,0.119547,1.96766,3.60078
-2.435e-01,0.122453,2.03391,3.61563
-2.434e-01,0.126422,1.99922,3.6125
-2.433e-01,0.120297,1.95875,3.60781
-2.432e-01,0.123516,2.03828,3.59844
-2.431e-01,0.127234,2.00625,3.60078
-2.430e-01,0.121563,1.98391,3.60156
-2.429e-01,0.124891,2.04828,3.60547
-2.428e-01,0.128719,1.99891,3.60078
-2.427e-01,0.123031,1.94,3.60703
-2.426e-01,0.114469,2.04578,3.59922
-2.425e-01,0.1115,2.07203,3.60156
-2.424e-01,0.117969,2.00484,3.60078
-2.423e-01,0.116766,2.05109,3.60156
-2.422e-01,0.120594,2.12234,3.60078
-2.421e-01,0.124188,1.99766,3.60469
-2.420e-01,0.119156,2.02656,3.60078
-2.419e-01,0.116266,2.06156,3.60078
-2.418e-01,0.116031,2.00563,3.60391
-2.417e-01,0.122406,1.99313,3.60781
-2.416e-01,0.126234,1.87875,3.60391
-2.415e-01,0.121172,1.88375,3.61094
-2.414e-01,0.114406,2.06188,3.60313
-2.413e-01,0.118047,2.11453,3.59922
-2.412e-01,0.121578,2.01016,3.60703
-2.411e-01,0.121547,1.90516,3.60391
-2.410e-01,0.117344,1.9925,3.61016
-2.409e-01,0.114766,2.02016,3.59844
-2.408e-01,0.114625,1.9375,3.59766
-2.407e-01,0.121016,2.02031,3.6
-2.406e-01,0.118609,2.03422,3.60313
-2.405e-01,0.114531,1.95531,3.60313
-2.404e-01,0.120812,2.02172,3.59688
-2.403e-01,0.118281,2.0425,3.59844
-2.402e-01,0.114391,1.97781,3.60078
-2.401e-01,0.120937,2.04875,3.6
-2.400e-01,0.124625,1.97984,3.60078
-2.399e-01,0.118391,1.93813,3.60781
-2.398e-01,0.121344,2.11922,3.60781
-2.397e-01,0.125219,2.10219,3.60703
-2.396e-01,0.119203,2.01641,3.59922
-2.395e-01,0.122156,2.09297,3.60313
-2.394e-01,0.125906,2.08625,3.60625
-2.393e-01,0.119937,2.05109,3.60078
-2.392e-01,0.116297,2.01578,3.60156
-2.391e-01,0.122609,2.03938,3.60234
-2.390e-01,0.126375,2.00563,3.59531
-2.389e-01,0.120672,1.98813,3.60234
-2.388e-01,0.123812,2.05719,3.59922
-2.387e-01,0.127625,2.03031,3.60469
-2.386e-01,0.122188,2.00813,3.60156
-2.385e-01,0.118484,1.99359,3.59844
-2.384e-01,0.125203,2.00016,3.60625
-2.383e-01,0.123719,2.0425,3.60469
-2.382e-01,0.120328,2.02703,3.60313
-2.381e-01,0.120172,1.95016,3.61172
-2.380e-01,0.11525,1.98469,3.60547
-2.379e-01,0.118781,1.96969,3.60703
-2.378e-01,0.117797,2.06656,3.60469
-2.377e-01,0.114625,2.10047,3.59844
-2.376e-01,0.12125,2.04781,3.60234
-2.375e-01,0.125078,1.96516,3.59531
-2.374e-01,0.12,2.01781,3.59453
-2.373e-01,0.117156,2.00563,3.60625
-2.372e-01,0.116906,1.93922,3.60391
-2.371e-01,0.112578,2.0275,3.59531
-2.370e-01,0.116109,2.06891,3.60234
-2.369e-01,0.119875,1.97109,3.60313
-2.368e-01,0.115703,2.06516,3.60078
-2.367e-01,0.119453,2.10281,3.59844
-2.366e-01,0.123188,1.96938,3.6
-2.365e-01,0.119219,2.04594,3.59844
-2.364e-01,0.116828,2.10344,3.59688
-2.363e-01,0.116203,2.05125,3.60391
-2.362e-01,0.11625,1.94609,3.60469
-2.361e-01,0.122672,1.97797,3.60313
-2.360e-01,0.119937,1.99438,3.59453
-2.359e-01,0.122688,2.07625,3.60234
-2.358e-01,0.126234,2.05891,3.59766
-2.357e-01,0.119984,1.97453,3.59375
-2.356e-01,0.122828,2.02641,3.59219
-2.355e-01,0.120656,2.06016,3.59297
-2.354e-01,0.116875,1.98938,3.60234
-2.353e-01,0.123359,1.99969,3.60469
-2.352e-01,0.121625,2.02547,3.59141
-2.351e-01,0.117922,1.97109,3.59922
-2.350e-01,0.124437,1.96109,3.60391
-2.349e-01,0.122563,1.99969,3.60156
-2.348e-01,0.118812,1.95641,3.59922
-2.347e-01,0.113344,1.925,3.60391
-2.346e-01,0.116594,1.97547,3.59531
-2.345e-01,0.115359,2.01812,3.60234
-2.344e-01,0.118656,2.07187,3.59922
-2.343e-01,0.122375,2.00797,3.60156
-2.342e-01,0.117172,1.97375,3.60313
-2.341e-01,0.120828,2.02469,3.59219
-2.340e-01,0.124719,1.95906,3.59453
-2.339e-01,0.119172,1.95734,3.60078
-2.338e-01,0.123,1.99828,3.59844
-2.337e-01,0.126656,1.91734,3.59219
-2.336e-01,0.121828,1.92422,3.60078
-2.335e-01,0.114656,2.07078,3.59141
-2.334e-01,0.118469,2.10484,3.59688
-2.333e-01,0.121781,1.99016,3.59688
-2.332e-01,0.117422,2.03297,3.59766
-2.331e-01,0.114875,2.03297,3.59922
-2.330e-01,0.114563,1.93859,3.60078
-2.329e-01,0.121,2.0175,3.60781
-2.328e-01,0.118266,2.01625,3.59531
-2.327e-01,0.120703,2.07391,3.6
-2.326e-01,0.124516,2.08125,3.6
-2.325e-01,0.118031,1.98,3.59844
-2.324e-01,0.120563,2.05109,3.59219
-2.323e-01,0.124656,2.04156,3.59297
