Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
6.070e-02,0.122375,2.16359,6.90703
6.080e-02,0.11725,2.16766,6.90703
6.090e-02,0.123656,2.15094,6.90781
6.100e-02,0.118563,2.16906,6.91016
6.110e-02,0.109875,2.23719,6.90156
6.120e-02,0.1165,2.21422,6.91016
6.130e-02,0.112281,2.25156,6.90234
6.140e-02,0.119063,2.21578,6.89844
6.150e-02,0.114625,2.33188,6.90234
6.160e-02,0.121344,2.23094,6.90313
6.170e-02,0.117406,2.27062,6.89531
6.180e-02,0.115797,2.19906,6.90313
6.190e-02,0.123156,2.31766,6.89766
6.200e-02,0.116859,2.18641,6.89453
6.210e-02,0.122656,2.25969,6.89922
6.220e-02,0.116172,2.20375,6.90391
6.230e-02,0.121937,2.26516,6.9
6.240e-02,0.115812,2.225,6.90078
6.250e-02,0.121797,2.27188,6.90156
6.260e-02,0.115875,2.24797,6.90078
6.270e-02,0.122125,2.27234,6.90703
6.280e-02,0.116594,2.25844,6.90859
6.290e-02,0.122578,2.28266,6.90313
6.300e-02,0.117078,2.27875,6.89922
6.310e-02,0.123312,2.31484,6.89922
6.320e-02,0.125563,2.17594,6.90391
6.330e-02,0.117891,2.12797,6.89844
6.340e-02,0.108531,2.19328,6.89141
6.350e-02,0.115234,2.19469,6.90313
6.360e-02,0.110328,2.25359,6.9
6.370e-02,0.117109,2.23234,6.90547
6.380e-02,0.112672,2.28766,6.90391
6.390e-02,0.119484,2.25484,6.90156
6.400e-02,0.121109,2.10953,6.90078
6.410e-02,0.114797,2.15406,6.89922
6.420e-02,0.120688,2.34297,6.89688
6.430e-02,0.122563,2.28719,6.88828
6.440e-02,0.122078,2.14953,6.8875
6.450e-02,0.116047,2.22047,6.89453
6.460e-02,0.114797,2.16766,6.88438
6.470e-02,0.1225,2.25703,6.88516
6.480e-02,0.116172,2.20156,6.88203
6.490e-02,0.121937,2.28078,6.88906
6.500e-02,0.116,2.22797,6.89063
6.510e-02,0.121953,2.31031,6.8875
6.520e-02,0.123734,2.19813,6.88672
6.530e-02,0.115453,2.09359,6.89297
6.540e-02,0.121406,2.15297,6.88984
6.550e-02,0.115828,2.15719,6.89453
6.560e-02,0.122156,2.19047,6.89141
6.570e-02,0.116719,2.19859,6.88984
6.580e-02,0.122984,2.21734,6.89219
6.590e-02,0.117406,2.22781,6.88359
6.600e-02,0.123875,2.23703,6.88516
6.610e-02,0.118891,2.25969,6.89063
6.620e-02,0.125281,2.24969,6.90234
6.630e-02,0.120516,2.27531,6.89219
6.640e-02,0.118234,2.18547,6.89297
6.650e-02,0.111672,2.24094,6.89063
6.660e-02,0.118266,2.17906,6.88828
6.670e-02,0.114234,2.26469,6.88828
6.680e-02,0.120703,2.23719,6.88203
6.690e-02,0.116281,2.3025,6.88438
6.700e-02,0.114625,2.25453,6.89141
6.710e-02,0.114531,2.11563,6.88906
6.720e-02,0.122125,2.21875,6.88828
6.730e-02,0.115859,2.13609,6.89141
6.740e-02,0.121047,2.20875,6.89297
6.750e-02,0.115063,2.14625,6.88828
6.760e-02,0.120406,2.20984,6.88594
6.770e-02,0.114437,2.11016,6.89141
6.780e-02,0.120188,2.20141,6.88516
6.790e-02,0.114172,2.19703,6.88828
6.800e-02,0.120328,2.22875,6.88516
6.810e-02,0.114641,2.21563,6.88594
6.820e-02,0.120734,2.25,6.88516
6.830e-02,0.115078,2.21625,6.88516
6.840e-02,0.121219,2.2225,6.88672
6.850e-02,0.116016,2.22188,6.88047
6.860e-02,0.122547,2.22891,6.87891
6.870e-02,0.117344,2.23594,6.88828
6.880e-02,0.123656,2.22328,6.87813
6.890e-02,0.118797,2.24,6.87578
6.900e-02,0.125063,2.26609,6.88438
6.910e-02,0.1205,2.26141,6.87969
6.920e-02,0.118344,2.15766,6.88047
6.930e-02,0.112063,2.18688,6.875
6.940e-02,0.117469,2.37344,6.88438
6.950e-02,0.119234,2.32641,6.88203
6.960e-02,0.119047,2.18672,6.88047
6.970e-02,0.113063,2.24047,6.88125
6.980e-02,0.12,2.16438,6.88047
6.990e-02,0.116437,2.27312,6.87891
7.000e-02,0.114687,2.20797,6.87891
7.010e-02,0.122375,2.26,6.87734
7.020e-02,0.116109,2.18953,6.88438
7.030e-02,0.121906,2.25578,6.88906
7.040e-02,0.115703,2.18953,6.88984
7.050e-02,0.121828,2.22,6.89063
7.060e-02,0.115766,2.185,6.87578
7.070e-02,0.121984,2.20906,6.88438
7.080e-02,0.116109,2.18422,6.87578
7.090e-02,0.122609,2.18516,6.88438
7.100e-02,0.117125,2.18125,6.87891
7.110e-02,0.123547,2.12062,6.87969
7.120e-02,0.118156,2.16234,6.88047
7.130e-02,0.109375,2.21687,6.87188
7.140e-02,0.115656,2.20438,6.87734
7.150e-02,0.110984,2.22938,6.87891
7.160e-02,0.117375,2.20344,6.86797
7.170e-02,0.113031,2.24281,6.87891
7.180e-02,0.119703,2.20453,6.88125
7.190e-02,0.115453,2.25078,6.87734
7.200e-02,0.122141,2.20234,6.87422
7.210e-02,0.118078,2.25078,6.87266
7.220e-02,0.11625,2.18219,6.87422
7.230e-02,0.123937,2.25406,6.87891
7.240e-02,0.117219,2.17516,6.86797
7.250e-02,0.122812,2.21937,6.87969
7.260e-02,0.116719,2.165,6.87578
7.270e-02,0.122422,2.22156,6.87578
7.280e-02,0.1165,2.16719,6.87266
7.290e-02,0.122453,2.20672,6.87109
7.300e-02,0.116469,2.17453,6.87422
7.310e-02,0.122281,2.21031,6.87422
7.320e-02,0.1165,2.16891,6.87266
7.330e-02,0.122969,2.19984,6.87734
7.340e-02,0.117312,2.18359,6.87422
7.350e-02,0.123578,2.18859,6.87813
7.360e-02,0.118484,2.18453,6.87891
7.370e-02,0.124734,2.11547,6.87031
7.380e-02,0.119344,2.21172,6.86953
7.390e-02,0.125719,2.18156,6.86953
7.400e-02,0.121156,2.2175,6.87813
7.410e-02,0.112422,2.29469,6.87188
7.420e-02,0.118922,2.23203,6.86641
7.430e-02,0.114719,2.27062,6.87031
7.440e-02,0.121516,2.26156,6.86875
7.450e-02,0.117359,2.28469,6.875
7.460e-02,0.115625,2.17969,6.87734
7.470e-02,0.123078,2.26344,6.87969
7.480e-02,0.116656,2.17766,6.87969
7.490e-02,0.122344,2.23797,6.87578
7.500e-02,0.116125,2.1625,6.87031
7.510e-02,0.121641,2.20312,6.88359
7.520e-02,0.115219,2.09844,6.87891
7.530e-02,0.118422,2.32156,6.87734
7.540e-02,0.119734,2.29563,6.87266
7.550e-02,0.112125,2.22594,6.87266
7.560e-02,0.117844,2.23719,6.87969
7.570e-02,0.112312,2.21672,6.88203
7.580e-02,0.118437,2.21703,6.87266
7.590e-02,0.113078,2.21219,6.87578
7.600e-02,0.119563,2.19797,6.87734
7.610e-02,0.114453,2.20469,6.87734
7.620e-02,0.120984,2.18203,6.875
7.630e-02,0.116172,2.19859,6.88438
7.640e-02,0.122688,2.1625,6.87422
7.650e-02,0.118219,2.18016,6.87969
7.660e-02,0.109984,2.27453,6.87344
7.670e-02,0.116187,2.21953,6.87188
7.680e-02,0.112594,2.26484,6.875
7.690e-02,0.118922,2.18531,6.86172
7.700e-02,0.115063,2.24438,6.86797
7.710e-02,0.121609,2.37281,6.86797
7.720e-02,0.123391,2.27406,6.87578
7.730e-02,0.114812,2.11656,6.87266
7.740e-02,0.120531,2.15813,6.86953
7.750e-02,0.117516,2.31828,6.86719
7.760e-02,0.115812,2.25,6.86797
7.770e-02,0.124219,2.24422,6.87344
7.780e-02,0.118516,2.19625,6.86641
7.790e-02,0.124672,2.19797,6.86563
7.800e-02,0.118719,2.16406,6.86563
7.810e-02,0.125,2.16938,6.8625
7.820e-02,0.119516,2.13656,6.85703
7.830e-02,0.124063,2.27703,6.86328
7.840e-02,0.125516,2.21594,6.86172
7.850e-02,0.118063,2.18766,6.86406
7.860e-02,0.109672,2.22203,6.85938
7.870e-02,0.116156,2.19656,6.86719
7.880e-02,0.11175,2.21375,6.86484
7.890e-02,0.117375,2.35047,6.8625
7.900e-02,0.118875,2.28828,6.86172
7.910e-02,0.118594,2.13672,6.86328
7.920e-02,0.112766,2.15813,6.86641
7.930e-02,0.118859,2.28375,6.87109
7.940e-02,0.120703,2.20188,6.86172
7.950e-02,0.115625,2.25406,6.85781
7.960e-02,0.122094,2.36031,6.86328
7.970e-02,0.123859,2.27078,6.86094
7.980e-02,0.115656,2.14,6.86406
7.990e-02,0.121594,2.13891,6.86875
8.000e-02,0.11575,2.21578,6.86641
8.010e-02,0.122078,2.16203,6.8625
8.020e-02,0.116281,2.095,6.86328
8.030e-02,0.120234,2.26969,6.85313
8.040e-02,0.121828,2.2125,6.85547
8.050e-02,0.114312,2.15016,6.85938
8.060e-02,0.118969,2.31625,6.86875
8.070e-02,0.120703,2.25438,6.8625
8.080e-02,0.113516,2.22,6.85938
8.090e-02,0.120094,2.16406,6.86406
8.100e-02,0.115703,2.18688,6.86797
8.110e-02,0.121625,2.33937,6.8625
8.120e-02,0.12325,2.27656,6.86016
8.130e-02,0.117141,2.27641,6.85547
8.140e-02,0.114969,2.18719,6.85625
8.150e-02,0.122937,2.23578,6.85938
8.160e-02,0.116406,2.15516,6.86094
8.170e-02,0.121953,2.21188,6.85938
8.180e-02,0.115766,2.13484,6.85469
8.190e-02,0.121781,2.17031,6.86719
8.200e-02,0.115719,2.11672,6.86563
8.210e-02,0.121766,2.15687,6.87813
8.220e-02,0.115703,2.11797,6.87891
8.230e-02,0.119547,2.28547,6.88047
8.240e-02,0.120781,2.25203,6.86641
8.250e-02,0.113141,2.18953,6.87109
8.260e-02,0.119563,2.17,6.87266
8.270e-02,0.114312,2.19969,6.87891
8.280e-02,0.120812,2.16312,6.87422
8.290e-02,0.115719,2.16688,6.87344
8.300e-02,0.121016,2.33875,6.8625
8.310e-02,0.122469,2.285,6.87109
8.320e-02,0.115875,2.29344,6.87188
8.330e-02,0.122625,2.24359,6.875
8.340e-02,0.118375,2.28203,6.875
8.350e-02,0.116531,2.18469,6.87422
8.360e-02,0.124016,2.265,6.86641
8.370e-02,0.117422,2.18438,6.86875
8.380e-02,0.122766,2.34469,6.87188
8.390e-02,0.116406,2.29469,6.87109
8.400e-02,0.113984,2.03344,6.86875
8.410e-02,0.11875,2.24172,6.87969
8.420e-02,0.120047,2.24187,6.87891
8.430e-02,0.111578,2.14766,6.87188
8.440e-02,0.117719,2.18578,6.87578
8.450e-02,0.111844,2.16266,6.87266
8.460e-02,0.118141,2.19875,6.88125
8.470e-02,0.112547,2.18844,6.8875
8.480e-02,0.118734,2.21313,6.88203
8.490e-02,0.113078,2.21078,6.88125
8.500e-02,0.119609,2.21781,6.88359
8.510e-02,0.114203,2.22719,6.88438
8.520e-02,0.120688,2.22391,6.88047
8.530e-02,0.115766,2.26375,6.875
8.540e-02,0.121937,2.23234,6.88203
8.550e-02,0.117578,2.265,6.87969
8.560e-02,0.123844,2.22609,6.88281
8.570e-02,0.119594,2.35281,6.87891
8.580e-02,0.117688,2.21516,6.8875
8.590e-02,0.111438,2.24453,6.88359
8.600e-02,0.117875,2.20125,6.87422
8.610e-02,0.114203,2.27094,6.88203
8.620e-02,0.120688,2.20703,6.88125
8.630e-02,0.117063,2.28344,6.88828
8.640e-02,0.115437,2.22719,6.88594
8.650e-02,0.123344,2.29922,6.87969
8.660e-02,0.116953,2.22781,6.87266
8.670e-02,0.122656,2.29422,6.87891
8.680e-02,0.116672,2.21875,6.87969
8.690e-02,0.122656,2.29531,6.87578
8.700e-02,0.116781,2.265,6.87891
8.710e-02,0.122875,2.29453,6.875
8.720e-02,0.117172,2.27984,6.87344
8.730e-02,0.123312,2.29953,6.87813
8.740e-02,0.117688,2.27734,6.87891
8.750e-02,0.124281,2.29641,6.88281
8.760e-02,0.119047,2.29359,6.87734
8.770e-02,0.125484,2.30609,6.88672
8.780e-02,0.127484,2.17719,6.88594
8.790e-02,0.119891,2.14469,6.88828
8.800e-02,0.110984,2.21453,6.88594
8.810e-02,0.117969,2.19922,6.90078
8.820e-02,0.113141,2.25141,6.89609
8.830e-02,0.119984,2.19219,6.89141
8.840e-02,0.115672,2.275,6.89609
8.850e-02,0.122156,2.24562,6.88984
8.860e-02,0.118203,2.29578,6.89219
8.870e-02,0.116766,2.22969,6.89063
8.880e-02,0.12425,2.31844,6.8875
8.890e-02,0.117844,2.21516,6.88203
8.900e-02,0.123609,2.29688,6.88438
8.910e-02,0.117063,2.23469,6.88672
8.920e-02,0.122953,2.32141,6.87969
8.930e-02,0.116844,2.23984,6.87969
8.940e-02,0.122766,2.29203,6.87813
8.950e-02,0.116734,2.27141,6.87344
8.960e-02,0.122828,2.30531,6.88281
8.970e-02,0.116922,2.28078,6.87813
8.980e-02,0.123359,2.30672,6.87969
8.990e-02,0.117594,2.31406,6.875
9.000e-02,0.115547,2.19531,6.87188
9.010e-02,0.123625,2.17328,6.87109
9.020e-02,0.118406,2.17859,6.87813
9.030e-02,0.124781,2.18594,6.88047
9.040e-02,0.119672,2.20594,6.86875
9.050e-02,0.110641,2.27203,6.87344
9.060e-02,0.117094,2.26938,6.86797
9.070e-02,0.127531,2.16766,6.87266
9.080e-02,0.122875,2.22562,6.86953
9.090e-02,0.114656,2.34234,6.86797
9.100e-02,0.121172,2.35172,6.86563
9.110e-02,0.123281,2.17766,6.86484
9.120e-02,0.116984,2.15938,6.86016
9.130e-02,0.123,2.37984,6.86094
9.140e-02,0.116547,2.31406,6.87188
9.150e-02,0.114172,2.10578,6.87422
9.160e-02,0.121891,2.20828,6.87422
9.170e-02,0.115563,2.17953,6.86875
9.180e-02,0.121141,2.24328,6.86563
9.190e-02,0.114703,2.19328,6.86719
9.200e-02,0.120828,2.25391,6.87188
9.210e-02,0.114797,2.21172,6.87813
9.220e-02,0.120797,2.25516,6.87188
9.230e-02,0.115141,2.22625,6.87344
9.240e-02,0.121031,2.17484,6.87734
9.250e-02,0.115547,2.22063,6.87031
9.260e-02,0.122125,2.27984,6.87344
9.270e-02,0.116594,2.26656,6.87031
9.280e-02,0.123078,2.27734,6.87266
9.290e-02,0.117766,2.29062,6.88047
9.300e-02,0.124203,2.31469,6.87813
9.310e-02,0.126125,2.16766,6.875
9.320e-02,0.119016,2.14031,6.87422
9.330e-02,0.110141,2.22156,6.88125
9.340e-02,0.116891,2.21422,6.86641
9.350e-02,0.112344,2.26125,6.875
9.360e-02,0.119078,2.23094,6.87266
9.370e-02,0.114875,2.27563,6.88359
9.380e-02,0.121641,2.24422,6.87734
9.390e-02,0.117734,2.33766,6.88047
9.400e-02,0.115859,2.25703,6.88125
9.410e-02,0.123516,2.27156,6.87891
9.420e-02,0.117,2.26422,6.88047
9.430e-02,0.122563,2.34016,6.87109
9.440e-02,0.116422,2.27937,6.86797
9.450e-02,0.122141,2.32844,6.875
9.460e-02,0.116187,2.24,6.86641
9.470e-02,0.122141,2.39109,6.87344
9.480e-02,0.123984,2.24422,6.86563
9.490e-02,0.115828,2.15906,6.85781
9.500e-02,0.122047,2.20234,6.86172
9.510e-02,0.116422,2.18828,6.86406
9.520e-02,0.122609,2.21234,6.86406
9.530e-02,0.116781,2.20297,6.86094
9.540e-02,0.123391,2.20906,6.85391
9.550e-02,0.117937,2.215,6.86016
9.560e-02,0.1245,2.21391,6.85625
9.570e-02,0.119563,2.26922,6.86484
9.580e-02,0.125812,2.15656,6.86016
9.590e-02,0.120906,2.22859,6.85469
9.600e-02,0.112453,2.31734,6.85
9.610e-02,0.119078,2.29844,6.85469
9.620e-02,0.120906,2.16641,6.85391
9.630e-02,0.114344,2.21031,6.85
9.640e-02,0.120437,2.38359,6.85625
9.650e-02,0.122234,2.30938,6.86172
9.660e-02,0.121828,2.16922,6.85313
9.670e-02,0.115937,2.24187,6.84844
9.680e-02,0.114219,2.18906,6.84844
9.690e-02,0.122,2.25438,6.85078
9.700e-02,0.115484,2.23406,6.8625
9.710e-02,0.121453,2.28891,6.86016
9.720e-02,0.115172,2.20094,6.86172
9.730e-02,0.121078,2.23969,6.86172
9.740e-02,0.115172,2.19625,6.85391
9.750e-02,0.120906,2.2325,6.85781
9.760e-02,0.115391,2.19797,6.85781
9.770e-02,0.121719,2.22656,6.85781
9.780e-02,0.115875,2.20547,6.85781
9.790e-02,0.122469,2.21188,6.85469
9.800e-02,0.116797,2.19984,6.86016
9.810e-02,0.123406,2.19625,6.85938
9.820e-02,0.118469,2.19937,6.85547
9.830e-02,0.109359,2.23875,6.86328
9.840e-02,0.116047,2.21328,6.86094
9.850e-02,0.111391,2.25062,6.86484
9.860e-02,0.117734,2.21953,6.84922
9.870e-02,0.113672,2.24578,6.85391
9.880e-02,0.120281,2.2,6.85547
9.890e-02,0.116359,2.25891,6.85391
9.900e-02,0.114297,2.12406,6.85234
9.910e-02,0.121984,2.22828,6.86172
9.920e-02,0.115312,2.15375,6.85234
9.930e-02,0.120937,2.19172,6.85234
9.940e-02,0.117563,2.32281,6.85313
9.950e-02,0.116,2.25547,6.85391
9.960e-02,0.123922,2.28406,6.85156
9.970e-02,0.118047,2.23609,6.85313
9.980e-02,0.124078,2.25484,6.85547
9.990e-02,0.117875,2.19156,6.85547
1.000e-01,0.124125,2.24125,6.86406
1.001e-01,0.118422,2.17375,6.85391
1.002e-01,0.124766,2.16438,6.85156
1.003e-01,0.119094,2.13297,6.85625
1.004e-01,0.123594,2.28797,6.85547
1.005e-01,0.125203,2.23172,6.86094
1.006e-01,0.117922,2.18203,6.86094
1.007e-01,0.109141,2.24422,6.85469
1.008e-01,0.115547,2.19875,6.84531
1.009e-01,0.111219,2.21078,6.85156
1.010e-01,0.116797,2.36406,6.84688
1.011e-01,0.118719,2.29328,6.85078
1.012e-01,0.118141,2.09328,6.85234
1.013e-01,0.112547,2.18922,6.84844
1.014e-01,0.118484,2.32563,6.84297
1.015e-01,0.120375,2.22547,6.84297
1.016e-01,0.115063,2.29984,6.85547
1.017e-01,0.113563,2.23906,6.84922
1.018e-01,0.12125,2.35125,6.84219
1.019e-01,0.123312,2.18422,6.84063
1.020e-01,0.118641,2.24531,6.85156
1.021e-01,0.125281,2.34109,6.84844
1.022e-01,0.11975,2.29172,6.85547
1.023e-01,0.125781,2.25094,6.86172
1.024e-01,0.120266,2.23484,6.86172
1.025e-01,0.110859,2.21656,6.85625
1.026e-01,0.117109,2.21281,6.85781
1.027e-01,0.112328,2.22219,6.86172
1.028e-01,0.118594,2.18438,6.85781
1.029e-01,0.113906,2.19406,6.85469
1.030e-01,0.118875,2.43016,6.86328
1.031e-01,0.120484,2.30109,6.85625
1.032e-01,0.113984,2.29266,6.85781
1.033e-01,0.120797,2.23922,6.84766
1.034e-01,0.11675,2.25438,6.84766
1.035e-01,0.122797,2.37578,6.85078
1.036e-01,0.116125,2.27062,6.86328
1.037e-01,0.121859,2.30625,6.85625
1.038e-01,0.115781,2.22734,6.85391
1.039e-01,0.121219,2.27016,6.85625
1.040e-01,0.115391,2.16438,6.85781
1.041e-01,0.121141,2.21922,6.85625
1.042e-01,0.115297,2.15609,6.85547
1.043e-01,0.120922,2.20906,6.85781
1.044e-01,0.115406,2.10813,6.85313
1.045e-01,0.119219,2.31234,6.85391
1.046e-01,0.120656,2.23656,6.86094
1.047e-01,0.113187,2.10719,6.85781
1.048e-01,0.117844,2.36297,6.85938
1.049e-01,0.119656,2.32938,6.86328
1.050e-01,0.119078,2.17687,6.85547
1.051e-01,0.112469,2.15109,6.85938
1.052e-01,0.117516,2.32734,6.85781
1.053e-01,0.119156,2.26594,6.85313
1.054e-01,0.112875,2.25875,6.85625
1.055e-01,0.119469,2.20438,6.85625
1.056e-01,0.115422,2.23328,6.86016
1.057e-01,0.121156,2.34484,6.86016
1.058e-01,0.123109,2.35078,6.86172
1.059e-01,0.122734,2.12094,6.86016
1.060e-01,0.117312,2.18188,6.86406
1.061e-01,0.123406,2.31719,6.8625
1.062e-01,0.117578,2.23422,6.86016
1.063e-01,0.1235,2.27016,6.86016
1.064e-01,0.117641,2.20281,6.86094
1.065e-01,0.123531,2.24313,6.86016
1.066e-01,0.117547,2.18172,6.85625
1.067e-01,0.123781,2.10047,6.86172
1.068e-01,0.122312,2.30578,6.86016
1.069e-01,0.121109,2.28484,6.85938
1.070e-01,0.113609,2.24125,6.86016
1.071e-01,0.120094,2.22172,6.86328
1.072e-01,0.115344,2.21984,6.86328
1.073e-01,0.121688,2.19484,6.86016
1.074e-01,0.117141,2.20188,6.86797
1.075e-01,0.109047,2.29641,6.86328
1.076e-01,0.115641,2.26141,6.86406
1.077e-01,0.111172,2.29031,6.86094
1.078e-01,0.117812,2.22297,6.86172
1.079e-01,0.114203,2.27031,6.86797
1.080e-01,0.112547,2.17953,6.86484
1.081e-01,0.119875,2.25578,6.86172
1.082e-01,0.113938,2.19531,6.8625
1.083e-01,0.119641,2.24562,6.86406
1.084e-01,0.113266,2.18875,6.85781
1.085e-01,0.119188,2.22906,6.85703
1.086e-01,0.113156,2.1875,6.86563
1.087e-01,0.119125,2.15969,6.87188
1.088e-01,0.113563,2.17406,6.8625
1.089e-01,0.119797,2.20484,6.87344
1.090e-01,0.114,2.18828,6.86406
1.091e-01,0.120219,2.1825,6.86563
1.092e-01,0.115125,2.18609,6.86094
1.093e-01,0.121609,2.17406,6.86094
1.094e-01,0.116297,2.18063,6.86016
1.095e-01,0.122688,2.16047,6.86484
1.096e-01,0.117844,2.16828,6.85703
1.097e-01,0.109297,2.24594,6.85313
1.098e-01,0.115656,2.22734,6.86016
1.099e-01,0.111641,2.26516,6.85469
1.100e-01,0.118156,2.22,6.85391
1.101e-01,0.114219,2.26969,6.85234
1.102e-01,0.121063,2.21375,6.86328
1.103e-01,0.117031,2.26453,6.85781
1.104e-01,0.115234,2.20031,6.86563
1.105e-01,0.123031,2.27188,6.85313
1.106e-01,0.116656,2.19406,6.86797
1.107e-01,0.122203,2.25062,6.85703
1.108e-01,0.116312,2.19563,6.86094
1.109e-01,0.122125,2.24156,6.86875
1.110e-01,0.116141,2.19594,6.86406
1.111e-01,0.122031,2.21437,6.86328
1.112e-01,0.116156,2.20031,6.86406
1.113e-01,0.122141,2.16672,6.86172
1.114e-01,0.116812,2.20547,6.86875
1.115e-01,0.123172,2.24594,6.85781
1.116e-01,0.117891,2.23984,6.86406
1.117e-01,0.123984,2.24531,6.86406
1.118e-01,0.118922,2.24609,6.86719
1.119e-01,0.125297,2.23797,6.87266
1.120e-01,0.120281,2.25344,6.86797
1.121e-01,0.126859,2.23687,6.86719
1.122e-01,0.122641,2.26734,6.86719
1.123e-01,0.120172,2.18906,6.85703
1.124e-01,0.113844,2.21109,6.86641
1.125e-01,0.120484,2.15625,6.86797
1.126e-01,0.116156,2.23391,6.86875
1.127e-01,0.114578,2.16266,6.86797
1.128e-01,0.122047,2.25672,6.86719
1.129e-01,0.115578,2.19547,6.86328
1.130e-01,0.120906,2.26172,6.86563
1.131e-01,0.114609,2.20578,6.87031
1.132e-01,0.120406,2.285,6.86641
1.133e-01,0.114453,2.23406,6.87109
1.134e-01,0.120219,2.28984,6.87188
1.135e-01,0.114234,2.26187,6.86875
1.136e-01,0.120203,2.30234,6.87422
1.137e-01,0.114563,2.24672,6.87266
1.138e-01,0.120734,2.30781,6.87578
1.139e-01,0.122734,2.21875,6.87422
1.140e-01,0.114734,2.18063,6.86484
1.141e-01,0.120906,2.29953,6.87109
1.142e-01,0.123172,2.1325,6.88203
1.143e-01,0.115547,2.10203,6.875
1.144e-01,0.119969,2.31797,6.86719
1.145e-01,0.121391,2.29719,6.86484
1.146e-01,0.114312,2.30594,6.87344
1.147e-01,0.120906,2.29828,6.87734
1.148e-01,0.122937,2.11453,6.875
1.149e-01,0.116,2.20406,6.86719
1.150e-01,0.122672,2.185,6.875
1.151e-01,0.118219,2.24875,6.87266
1.152e-01,0.124672,2.21078,6.87578
1.153e-01,0.120656,2.27203,6.86641
1.154e-01,0.118859,2.21266,6.87109
1.155e-01,0.112859,2.29828,6.86328
1.156e-01,0.119453,2.24641,6.87266
1.157e-01,0.115703,2.27141,6.86563
1.158e-01,0.114297,2.27797,6.86953
1.159e-01,0.114125,2.15641,6.86953
1.160e-01,0.121844,2.195,6.86094
1.161e-01,0.115578,2.16016,6.86641
1.162e-01,0.121359,2.22094,6.86484
1.163e-01,0.1155,2.18531,6.85938
1.164e-01,0.121437,2.23672,6.86875
1.165e-01,0.115578,2.20875,6.87031
1.166e-01,0.121891,2.24828,6.86719
1.167e-01,0.116016,2.23641,6.87188
1.168e-01,0.122406,2.24797,6.8625
1.169e-01,0.117063,2.25219,6.86953
1.170e-01,0.12325,2.26578,6.87266
1.171e-01,0.117937,2.27141,6.86719
1.172e-01,0.124406,2.26984,6.86719
1.173e-01,0.119266,2.28219,6.86094
1.174e-01,0.125688,2.25281,6.87813
1.175e-01,0.120828,2.28547,6.86328
1.176e-01,0.118688,2.115,6.86563
1.177e-01,0.125906,2.30875,6.86641
1.178e-01,0.118953,2.21719,6.86953
1.179e-01,0.110641,2.18859,6.86797
1.180e-01,0.116484,2.41063,6.85625
1.181e-01,0.118219,2.39078,6.86953
1.182e-01,0.117922,2.24313,6.87031
1.183e-01,0.1255,2.30859,6.86484
1.184e-01,0.119203,2.19437,6.87422
1.185e-01,0.124594,2.30109,6.86719
1.186e-01,0.118344,2.23984,6.87344
1.187e-01,0.123937,2.28891,6.86328
1.188e-01,0.117937,2.24422,6.87422
1.189e-01,0.123578,2.28234,6.86094
1.190e-01,0.117641,2.24344,6.8625
1.191e-01,0.124094,2.27984,6.85313
1.192e-01,0.117969,2.26953,6.86484
1.193e-01,0.124016,2.26984,6.86406
1.194e-01,0.118688,2.25078,6.86797
1.195e-01,0.124844,2.25047,6.86094
1.196e-01,0.11925,2.24734,6.8625
1.197e-01,0.125797,2.14641,6.86172
1.198e-01,0.120625,2.22344,6.86719
1.199e-01,0.111812,2.29172,6.86719
1.200e-01,0.118266,2.285,6.86563
1.201e-01,0.120281,2.16766,6.86719
1.202e-01,0.113625,2.18828,6.86875
1.203e-01,0.119969,2.18063,6.875
1.204e-01,0.115625,2.21906,6.86875
1.205e-01,0.122219,2.17375,6.87813
1.206e-01,0.118172,2.22828,6.86797
1.207e-01,0.116266,2.16156,6.87266
1.208e-01,0.123516,2.24328,6.87188
1.209e-01,0.117359,2.19984,6.87344
1.210e-01,0.122703,2.23672,6.88125
1.211e-01,0.116516,2.15813,6.88281
1.212e-01,0.122094,2.22469,6.88281
1.213e-01,0.115906,2.16109,6.87813
1.214e-01,0.121547,2.20547,6.87422
1.215e-01,0.115469,2.16359,6.88125
1.216e-01,0.121344,2.18828,6.87578
1.217e-01,0.115516,2.16516,6.87813
1.218e-01,0.121719,2.19219,6.87188
1.219e-01,0.116094,2.16828,6.87578
1.220e-01,0.122312,2.19094,6.87969
1.221e-01,0.116906,2.17844,6.88047
1.222e-01,0.123266,2.185,6.88047
1.223e-01,0.117937,2.18406,6.87813
1.224e-01,0.124391,2.12922,6.88516
1.225e-01,0.119172,2.17453,6.88672
1.226e-01,0.110563,2.25844,6.88281
1.227e-01,0.117,2.21969,6.88203
1.228e-01,0.112578,2.26703,6.88203
1.229e-01,0.119234,2.22531,6.88281
1.230e-01,0.114859,2.27031,6.88125
1.231e-01,0.121406,2.19953,6.88359
1.232e-01,0.117516,2.25484,6.87578
1.233e-01,0.115969,2.18234,6.875
1.234e-01,0.123609,2.26125,6.88281
1.235e-01,0.117375,2.17063,6.87109
1.236e-01,0.122797,2.23016,6.875
1.237e-01,0.116719,2.18594,6.87422
1.238e-01,0.122391,2.22578,6.87891
1.239e-01,0.116266,2.17734,6.87422
1.240e-01,0.122297,2.20891,6.87109
1.241e-01,0.116219,2.16547,6.87188
1.242e-01,0.122188,2.18438,6.87344
1.243e-01,0.116734,2.16781,6.87734
